Node, Version, Time
76, 0, 129959.73154418117
81, 0, 129959.73154418117
94, 0, 129959.73154418117
99, 0, 129959.73154418117
104, 0, 129959.73154418117
106, 0, 129959.73154418117
107, 0, 129959.73154418117
109, 0, 129959.73154418117
111, 0, 129959.73154418117
113, 0, 129959.73154418117
117, 0, 129959.73154418117
119, 0, 129959.73154418117
120, 0, 129959.73154418117
124, 0, 129959.73154418117
126, 0, 129959.73154418117
133, 0, 129959.73154418117
136, 0, 129959.73154418117
140, 0, 129959.73154418117
141, 0, 129959.73154418117
143, 0, 129959.73154418117
144, 0, 129959.73154418117
150, 0, 129959.73154418117
156, 0, 129959.73154418117
157, 0, 129959.73154418117
162, 0, 129959.73154418117
165, 0, 129959.73154418117
166, 0, 129959.73154418117
168, 0, 129959.73154418117
170, 0, 129959.73154418117
181, 0, 129959.73154418117
187, 0, 129959.73154418117
190, 0, 129959.73154418117
194, 0, 129959.73154418117
196, 0, 129959.73154418117
200, 0, 129959.73154418117
201, 0, 129959.73154418117
207, 0, 129959.73154418117
211, 0, 129959.73154418117
213, 0, 129959.73154418117
216, 0, 129959.73154418117
225, 0, 129959.73154418117
232, 0, 129959.73154418117
234, 0, 129959.73154418117
239, 0, 129959.73154418117
240, 0, 129959.73154418117
244, 0, 129959.73154418117
246, 0, 129959.73154418117
248, 0, 129959.73154418117
258, 0, 129959.73154418117
265, 0, 129959.73154418117
269, 0, 129959.73154418117
282, 0, 129959.73154418117
284, 0, 129959.73154418117
285, 0, 129959.73154418117
290, 0, 129959.73154418117
311, 0, 129959.73154418117
312, 0, 129959.73154418117
313, 0, 129959.73154418117
314, 0, 129959.73154418117
315, 0, 129959.73154418117
317, 0, 129959.73154418117
319, 0, 129959.73154418117
331, 0, 129959.73154418117
334, 0, 129959.73154418117
336, 0, 129959.73154418117
337, 0, 129959.73154418117
341, 0, 129959.73154418117
343, 0, 129959.73154418117
344, 0, 129959.73154418117
352, 0, 129959.73154418117
362, 0, 129959.73154418117
363, 0, 129959.73154418117
366, 0, 129959.73154418117
368, 0, 129959.73154418117
373, 0, 129959.73154418117
377, 0, 129959.73154418117
383, 0, 129959.73154418117
385, 0, 129959.73154418117
393, 0, 129959.73154418117
394, 0, 129959.73154418117
397, 0, 129959.73154418117
399, 0, 129959.73154418117
0, 0, 133559.73154418117
3, 0, 133559.73154418117
10, 0, 133559.73154418117
12, 0, 133559.73154418117
14, 0, 133559.73154418117
20, 0, 133559.73154418117
21, 0, 133559.73154418117
23, 0, 133559.73154418117
25, 0, 133559.73154418117
28, 0, 133559.73154418117
29, 0, 133559.73154418117
32, 0, 133559.73154418117
34, 0, 133559.73154418117
35, 0, 133559.73154418117
38, 0, 133559.73154418117
48, 0, 133559.73154418117
56, 0, 133559.73154418117
60, 0, 133559.73154418117
64, 0, 133559.73154418117
67, 0, 133559.73154418117
68, 0, 133559.73154418117
70, 0, 133559.73154418117
76, 0, 133559.73154418117
81, 0, 133559.73154418117
84, 0, 133559.73154418117
91, 0, 133559.73154418117
94, 0, 133559.73154418117
99, 0, 133559.73154418117
103, 0, 133559.73154418117
106, 0, 133559.73154418117
107, 0, 133559.73154418117
109, 0, 133559.73154418117
111, 0, 133559.73154418117
113, 0, 133559.73154418117
117, 0, 133559.73154418117
119, 0, 133559.73154418117
120, 0, 133559.73154418117
124, 0, 133559.73154418117
126, 0, 133559.73154418117
130, 0, 133559.73154418117
136, 0, 133559.73154418117
140, 0, 133559.73154418117
141, 0, 133559.73154418117
143, 0, 133559.73154418117
144, 0, 133559.73154418117
150, 0, 133559.73154418117
156, 0, 133559.73154418117
157, 0, 133559.73154418117
162, 0, 133559.73154418117
165, 0, 133559.73154418117
166, 0, 133559.73154418117
168, 0, 133559.73154418117
181, 0, 133559.73154418117
187, 0, 133559.73154418117
194, 0, 133559.73154418117
195, 0, 133559.73154418117
196, 0, 133559.73154418117
200, 0, 133559.73154418117
201, 0, 133559.73154418117
206, 0, 133559.73154418117
207, 0, 133559.73154418117
208, 0, 133559.73154418117
211, 0, 133559.73154418117
213, 0, 133559.73154418117
216, 0, 133559.73154418117
217, 0, 133559.73154418117
225, 0, 133559.73154418117
227, 0, 133559.73154418117
232, 0, 133559.73154418117
234, 0, 133559.73154418117
239, 0, 133559.73154418117
240, 0, 133559.73154418117
244, 0, 133559.73154418117
246, 0, 133559.73154418117
247, 0, 133559.73154418117
248, 0, 133559.73154418117
249, 0, 133559.73154418117
258, 0, 133559.73154418117
265, 0, 133559.73154418117
269, 0, 133559.73154418117
277, 0, 133559.73154418117
282, 0, 133559.73154418117
284, 0, 133559.73154418117
285, 0, 133559.73154418117
288, 0, 133559.73154418117
290, 0, 133559.73154418117
302, 0, 133559.73154418117
311, 0, 133559.73154418117
313, 0, 133559.73154418117
314, 0, 133559.73154418117
315, 0, 133559.73154418117
317, 0, 133559.73154418117
319, 0, 133559.73154418117
320, 0, 133559.73154418117
331, 0, 133559.73154418117
334, 0, 133559.73154418117
336, 0, 133559.73154418117
337, 0, 133559.73154418117
341, 0, 133559.73154418117
343, 0, 133559.73154418117
344, 0, 133559.73154418117
352, 0, 133559.73154418117
360, 0, 133559.73154418117
362, 0, 133559.73154418117
363, 0, 133559.73154418117
366, 0, 133559.73154418117
368, 0, 133559.73154418117
377, 0, 133559.73154418117
383, 0, 133559.73154418117
385, 0, 133559.73154418117
392, 0, 133559.73154418117
393, 0, 133559.73154418117
399, 0, 133559.73154418117
0, 0, 137159.73154418117
3, 0, 137159.73154418117
10, 0, 137159.73154418117
12, 0, 137159.73154418117
14, 0, 137159.73154418117
18, 0, 137159.73154418117
20, 0, 137159.73154418117
21, 0, 137159.73154418117
23, 0, 137159.73154418117
25, 0, 137159.73154418117
27, 0, 137159.73154418117
28, 0, 137159.73154418117
29, 0, 137159.73154418117
32, 0, 137159.73154418117
35, 0, 137159.73154418117
38, 0, 137159.73154418117
46, 0, 137159.73154418117
53, 0, 137159.73154418117
56, 0, 137159.73154418117
60, 0, 137159.73154418117
67, 0, 137159.73154418117
68, 0, 137159.73154418117
70, 0, 137159.73154418117
76, 0, 137159.73154418117
77, 0, 137159.73154418117
81, 0, 137159.73154418117
85, 0, 137159.73154418117
94, 0, 137159.73154418117
99, 0, 137159.73154418117
103, 0, 137159.73154418117
106, 0, 137159.73154418117
107, 0, 137159.73154418117
109, 0, 137159.73154418117
113, 0, 137159.73154418117
117, 0, 137159.73154418117
119, 0, 137159.73154418117
120, 0, 137159.73154418117
122, 0, 137159.73154418117
124, 0, 137159.73154418117
126, 0, 137159.73154418117
131, 0, 137159.73154418117
136, 0, 137159.73154418117
140, 0, 137159.73154418117
141, 0, 137159.73154418117
143, 0, 137159.73154418117
144, 0, 137159.73154418117
150, 0, 137159.73154418117
151, 0, 137159.73154418117
156, 0, 137159.73154418117
162, 0, 137159.73154418117
165, 0, 137159.73154418117
166, 0, 137159.73154418117
168, 0, 137159.73154418117
181, 0, 137159.73154418117
187, 0, 137159.73154418117
196, 0, 137159.73154418117
200, 0, 137159.73154418117
201, 0, 137159.73154418117
207, 0, 137159.73154418117
208, 0, 137159.73154418117
211, 0, 137159.73154418117
213, 0, 137159.73154418117
216, 0, 137159.73154418117
217, 0, 137159.73154418117
220, 0, 137159.73154418117
225, 0, 137159.73154418117
227, 0, 137159.73154418117
229, 0, 137159.73154418117
232, 0, 137159.73154418117
234, 0, 137159.73154418117
235, 0, 137159.73154418117
239, 0, 137159.73154418117
240, 0, 137159.73154418117
244, 0, 137159.73154418117
246, 0, 137159.73154418117
247, 0, 137159.73154418117
248, 0, 137159.73154418117
249, 0, 137159.73154418117
254, 0, 137159.73154418117
256, 0, 137159.73154418117
258, 0, 137159.73154418117
259, 0, 137159.73154418117
261, 0, 137159.73154418117
265, 0, 137159.73154418117
269, 0, 137159.73154418117
270, 0, 137159.73154418117
277, 0, 137159.73154418117
280, 0, 137159.73154418117
282, 0, 137159.73154418117
284, 0, 137159.73154418117
285, 0, 137159.73154418117
287, 0, 137159.73154418117
290, 0, 137159.73154418117
311, 0, 137159.73154418117
312, 0, 137159.73154418117
313, 0, 137159.73154418117
315, 0, 137159.73154418117
317, 0, 137159.73154418117
319, 0, 137159.73154418117
327, 0, 137159.73154418117
331, 0, 137159.73154418117
334, 0, 137159.73154418117
336, 0, 137159.73154418117
337, 0, 137159.73154418117
341, 0, 137159.73154418117
343, 0, 137159.73154418117
344, 0, 137159.73154418117
352, 0, 137159.73154418117
359, 0, 137159.73154418117
360, 0, 137159.73154418117
362, 0, 137159.73154418117
363, 0, 137159.73154418117
366, 0, 137159.73154418117
367, 0, 137159.73154418117
368, 0, 137159.73154418117
377, 0, 137159.73154418117
379, 0, 137159.73154418117
383, 0, 137159.73154418117
385, 0, 137159.73154418117
393, 0, 137159.73154418117
395, 0, 137159.73154418117
396, 0, 137159.73154418117
399, 0, 137159.73154418117
1, 0, 140759.73154418117
3, 0, 140759.73154418117
10, 0, 140759.73154418117
12, 0, 140759.73154418117
14, 0, 140759.73154418117
18, 0, 140759.73154418117
20, 0, 140759.73154418117
23, 0, 140759.73154418117
25, 0, 140759.73154418117
27, 0, 140759.73154418117
28, 0, 140759.73154418117
29, 0, 140759.73154418117
32, 0, 140759.73154418117
35, 0, 140759.73154418117
38, 0, 140759.73154418117
53, 0, 140759.73154418117
56, 0, 140759.73154418117
60, 0, 140759.73154418117
64, 0, 140759.73154418117
67, 0, 140759.73154418117
68, 0, 140759.73154418117
75, 0, 140759.73154418117
76, 0, 140759.73154418117
81, 0, 140759.73154418117
85, 0, 140759.73154418117
94, 0, 140759.73154418117
99, 0, 140759.73154418117
104, 0, 140759.73154418117
106, 0, 140759.73154418117
107, 0, 140759.73154418117
109, 0, 140759.73154418117
117, 0, 140759.73154418117
119, 0, 140759.73154418117
120, 0, 140759.73154418117
122, 0, 140759.73154418117
124, 0, 140759.73154418117
128, 0, 140759.73154418117
130, 0, 140759.73154418117
136, 0, 140759.73154418117
140, 0, 140759.73154418117
141, 0, 140759.73154418117
143, 0, 140759.73154418117
144, 0, 140759.73154418117
150, 0, 140759.73154418117
156, 0, 140759.73154418117
159, 0, 140759.73154418117
162, 0, 140759.73154418117
166, 0, 140759.73154418117
168, 0, 140759.73154418117
181, 0, 140759.73154418117
187, 0, 140759.73154418117
191, 0, 140759.73154418117
196, 0, 140759.73154418117
200, 0, 140759.73154418117
201, 0, 140759.73154418117
207, 0, 140759.73154418117
208, 0, 140759.73154418117
211, 0, 140759.73154418117
212, 0, 140759.73154418117
213, 0, 140759.73154418117
216, 0, 140759.73154418117
217, 0, 140759.73154418117
228, 0, 140759.73154418117
229, 0, 140759.73154418117
233, 0, 140759.73154418117
234, 0, 140759.73154418117
239, 0, 140759.73154418117
240, 0, 140759.73154418117
244, 0, 140759.73154418117
246, 0, 140759.73154418117
247, 0, 140759.73154418117
248, 0, 140759.73154418117
258, 0, 140759.73154418117
259, 0, 140759.73154418117
261, 0, 140759.73154418117
263, 0, 140759.73154418117
265, 0, 140759.73154418117
269, 0, 140759.73154418117
270, 0, 140759.73154418117
277, 0, 140759.73154418117
280, 0, 140759.73154418117
282, 0, 140759.73154418117
284, 0, 140759.73154418117
285, 0, 140759.73154418117
290, 0, 140759.73154418117
298, 0, 140759.73154418117
301, 0, 140759.73154418117
311, 0, 140759.73154418117
313, 0, 140759.73154418117
315, 0, 140759.73154418117
317, 0, 140759.73154418117
319, 0, 140759.73154418117
327, 0, 140759.73154418117
328, 0, 140759.73154418117
331, 0, 140759.73154418117
334, 0, 140759.73154418117
336, 0, 140759.73154418117
337, 0, 140759.73154418117
341, 0, 140759.73154418117
343, 0, 140759.73154418117
347, 0, 140759.73154418117
352, 0, 140759.73154418117
359, 0, 140759.73154418117
360, 0, 140759.73154418117
362, 0, 140759.73154418117
363, 0, 140759.73154418117
366, 0, 140759.73154418117
367, 0, 140759.73154418117
368, 0, 140759.73154418117
377, 0, 140759.73154418117
383, 0, 140759.73154418117
385, 0, 140759.73154418117
393, 0, 140759.73154418117
396, 0, 140759.73154418117
397, 0, 140759.73154418117
399, 0, 140759.73154418117
3, 0, 144359.73154418117
6, 0, 144359.73154418117
10, 0, 144359.73154418117
12, 0, 144359.73154418117
14, 0, 144359.73154418117
16, 0, 144359.73154418117
18, 0, 144359.73154418117
20, 0, 144359.73154418117
23, 0, 144359.73154418117
25, 0, 144359.73154418117
27, 0, 144359.73154418117
28, 0, 144359.73154418117
29, 0, 144359.73154418117
32, 0, 144359.73154418117
35, 0, 144359.73154418117
38, 0, 144359.73154418117
53, 0, 144359.73154418117
56, 0, 144359.73154418117
60, 0, 144359.73154418117
64, 0, 144359.73154418117
67, 0, 144359.73154418117
68, 0, 144359.73154418117
75, 0, 144359.73154418117
76, 0, 144359.73154418117
81, 0, 144359.73154418117
85, 0, 144359.73154418117
94, 0, 144359.73154418117
95, 0, 144359.73154418117
99, 0, 144359.73154418117
107, 0, 144359.73154418117
109, 0, 144359.73154418117
110, 0, 144359.73154418117
113, 0, 144359.73154418117
117, 0, 144359.73154418117
119, 0, 144359.73154418117
120, 0, 144359.73154418117
124, 0, 144359.73154418117
128, 0, 144359.73154418117
136, 0, 144359.73154418117
140, 0, 144359.73154418117
141, 0, 144359.73154418117
143, 0, 144359.73154418117
144, 0, 144359.73154418117
150, 0, 144359.73154418117
156, 0, 144359.73154418117
159, 0, 144359.73154418117
162, 0, 144359.73154418117
168, 0, 144359.73154418117
174, 0, 144359.73154418117
181, 0, 144359.73154418117
187, 0, 144359.73154418117
196, 0, 144359.73154418117
200, 0, 144359.73154418117
201, 0, 144359.73154418117
207, 0, 144359.73154418117
208, 0, 144359.73154418117
211, 0, 144359.73154418117
212, 0, 144359.73154418117
213, 0, 144359.73154418117
216, 0, 144359.73154418117
217, 0, 144359.73154418117
226, 0, 144359.73154418117
228, 0, 144359.73154418117
229, 0, 144359.73154418117
234, 0, 144359.73154418117
239, 0, 144359.73154418117
240, 0, 144359.73154418117
244, 0, 144359.73154418117
246, 0, 144359.73154418117
247, 0, 144359.73154418117
248, 0, 144359.73154418117
258, 0, 144359.73154418117
259, 0, 144359.73154418117
261, 0, 144359.73154418117
265, 0, 144359.73154418117
269, 0, 144359.73154418117
270, 0, 144359.73154418117
277, 0, 144359.73154418117
280, 0, 144359.73154418117
282, 0, 144359.73154418117
284, 0, 144359.73154418117
285, 0, 144359.73154418117
289, 0, 144359.73154418117
290, 0, 144359.73154418117
298, 0, 144359.73154418117
301, 0, 144359.73154418117
311, 0, 144359.73154418117
313, 0, 144359.73154418117
315, 0, 144359.73154418117
317, 0, 144359.73154418117
318, 0, 144359.73154418117
319, 0, 144359.73154418117
327, 0, 144359.73154418117
331, 0, 144359.73154418117
334, 0, 144359.73154418117
336, 0, 144359.73154418117
337, 0, 144359.73154418117
341, 0, 144359.73154418117
343, 0, 144359.73154418117
350, 0, 144359.73154418117
352, 0, 144359.73154418117
360, 0, 144359.73154418117
363, 0, 144359.73154418117
366, 0, 144359.73154418117
368, 0, 144359.73154418117
377, 0, 144359.73154418117
383, 0, 144359.73154418117
385, 0, 144359.73154418117
393, 0, 144359.73154418117
398, 0, 144359.73154418117
399, 0, 144359.73154418117
3, 0, 147959.73154418117
6, 0, 147959.73154418117
10, 0, 147959.73154418117
12, 0, 147959.73154418117
14, 0, 147959.73154418117
16, 0, 147959.73154418117
17, 0, 147959.73154418117
18, 0, 147959.73154418117
20, 0, 147959.73154418117
23, 0, 147959.73154418117
25, 0, 147959.73154418117
27, 0, 147959.73154418117
28, 0, 147959.73154418117
29, 0, 147959.73154418117
35, 0, 147959.73154418117
38, 0, 147959.73154418117
53, 0, 147959.73154418117
56, 0, 147959.73154418117
60, 0, 147959.73154418117
64, 0, 147959.73154418117
67, 0, 147959.73154418117
68, 0, 147959.73154418117
75, 0, 147959.73154418117
76, 0, 147959.73154418117
81, 0, 147959.73154418117
85, 0, 147959.73154418117
94, 0, 147959.73154418117
99, 0, 147959.73154418117
106, 0, 147959.73154418117
107, 0, 147959.73154418117
109, 0, 147959.73154418117
119, 0, 147959.73154418117
120, 0, 147959.73154418117
121, 0, 147959.73154418117
124, 0, 147959.73154418117
128, 0, 147959.73154418117
136, 0, 147959.73154418117
140, 0, 147959.73154418117
141, 0, 147959.73154418117
143, 0, 147959.73154418117
150, 0, 147959.73154418117
156, 0, 147959.73154418117
162, 0, 147959.73154418117
168, 0, 147959.73154418117
181, 0, 147959.73154418117
185, 0, 147959.73154418117
187, 0, 147959.73154418117
200, 0, 147959.73154418117
201, 0, 147959.73154418117
203, 0, 147959.73154418117
207, 0, 147959.73154418117
211, 0, 147959.73154418117
214, 0, 147959.73154418117
216, 0, 147959.73154418117
217, 0, 147959.73154418117
223, 0, 147959.73154418117
228, 0, 147959.73154418117
229, 0, 147959.73154418117
234, 0, 147959.73154418117
239, 0, 147959.73154418117
240, 0, 147959.73154418117
244, 0, 147959.73154418117
246, 0, 147959.73154418117
247, 0, 147959.73154418117
248, 0, 147959.73154418117
251, 0, 147959.73154418117
258, 0, 147959.73154418117
259, 0, 147959.73154418117
261, 0, 147959.73154418117
265, 0, 147959.73154418117
269, 0, 147959.73154418117
270, 0, 147959.73154418117
280, 0, 147959.73154418117
284, 0, 147959.73154418117
285, 0, 147959.73154418117
289, 0, 147959.73154418117
290, 0, 147959.73154418117
292, 0, 147959.73154418117
305, 0, 147959.73154418117
311, 0, 147959.73154418117
313, 0, 147959.73154418117
317, 0, 147959.73154418117
319, 0, 147959.73154418117
325, 0, 147959.73154418117
327, 0, 147959.73154418117
331, 0, 147959.73154418117
334, 0, 147959.73154418117
336, 0, 147959.73154418117
337, 0, 147959.73154418117
341, 0, 147959.73154418117
343, 0, 147959.73154418117
349, 0, 147959.73154418117
350, 0, 147959.73154418117
352, 0, 147959.73154418117
360, 0, 147959.73154418117
363, 0, 147959.73154418117
366, 0, 147959.73154418117
373, 0, 147959.73154418117
377, 0, 147959.73154418117
383, 0, 147959.73154418117
385, 0, 147959.73154418117
393, 0, 147959.73154418117
399, 0, 147959.73154418117
3, 0, 151559.73154418117
6, 0, 151559.73154418117
10, 0, 151559.73154418117
12, 0, 151559.73154418117
14, 0, 151559.73154418117
15, 0, 151559.73154418117
16, 0, 151559.73154418117
17, 0, 151559.73154418117
18, 0, 151559.73154418117
21, 0, 151559.73154418117
23, 0, 151559.73154418117
25, 0, 151559.73154418117
28, 0, 151559.73154418117
29, 0, 151559.73154418117
38, 0, 151559.73154418117
53, 0, 151559.73154418117
56, 0, 151559.73154418117
60, 0, 151559.73154418117
64, 0, 151559.73154418117
67, 0, 151559.73154418117
68, 0, 151559.73154418117
75, 0, 151559.73154418117
81, 0, 151559.73154418117
85, 0, 151559.73154418117
86, 0, 151559.73154418117
87, 0, 151559.73154418117
94, 0, 151559.73154418117
99, 0, 151559.73154418117
106, 0, 151559.73154418117
107, 0, 151559.73154418117
109, 0, 151559.73154418117
119, 0, 151559.73154418117
120, 0, 151559.73154418117
121, 0, 151559.73154418117
124, 0, 151559.73154418117
128, 0, 151559.73154418117
136, 0, 151559.73154418117
140, 0, 151559.73154418117
141, 0, 151559.73154418117
143, 0, 151559.73154418117
147, 0, 151559.73154418117
150, 0, 151559.73154418117
156, 0, 151559.73154418117
161, 0, 151559.73154418117
163, 0, 151559.73154418117
168, 0, 151559.73154418117
177, 0, 151559.73154418117
181, 0, 151559.73154418117
185, 0, 151559.73154418117
187, 0, 151559.73154418117
200, 0, 151559.73154418117
201, 0, 151559.73154418117
207, 0, 151559.73154418117
211, 0, 151559.73154418117
214, 0, 151559.73154418117
216, 0, 151559.73154418117
217, 0, 151559.73154418117
223, 0, 151559.73154418117
229, 0, 151559.73154418117
234, 0, 151559.73154418117
239, 0, 151559.73154418117
240, 0, 151559.73154418117
244, 0, 151559.73154418117
246, 0, 151559.73154418117
248, 0, 151559.73154418117
251, 0, 151559.73154418117
257, 0, 151559.73154418117
258, 0, 151559.73154418117
265, 0, 151559.73154418117
269, 0, 151559.73154418117
270, 0, 151559.73154418117
280, 0, 151559.73154418117
283, 0, 151559.73154418117
284, 0, 151559.73154418117
285, 0, 151559.73154418117
289, 0, 151559.73154418117
290, 0, 151559.73154418117
292, 0, 151559.73154418117
295, 0, 151559.73154418117
310, 0, 151559.73154418117
311, 0, 151559.73154418117
312, 0, 151559.73154418117
313, 0, 151559.73154418117
317, 0, 151559.73154418117
319, 0, 151559.73154418117
324, 0, 151559.73154418117
327, 0, 151559.73154418117
331, 0, 151559.73154418117
334, 0, 151559.73154418117
337, 0, 151559.73154418117
341, 0, 151559.73154418117
343, 0, 151559.73154418117
349, 0, 151559.73154418117
350, 0, 151559.73154418117
352, 0, 151559.73154418117
360, 0, 151559.73154418117
366, 0, 151559.73154418117
371, 0, 151559.73154418117
372, 0, 151559.73154418117
377, 0, 151559.73154418117
382, 0, 151559.73154418117
383, 0, 151559.73154418117
385, 0, 151559.73154418117
393, 0, 151559.73154418117
395, 0, 151559.73154418117
399, 0, 151559.73154418117
2, 0, 155159.73154418117
3, 0, 155159.73154418117
6, 0, 155159.73154418117
10, 0, 155159.73154418117
12, 0, 155159.73154418117
14, 0, 155159.73154418117
16, 0, 155159.73154418117
17, 0, 155159.73154418117
18, 0, 155159.73154418117
21, 0, 155159.73154418117
23, 0, 155159.73154418117
25, 0, 155159.73154418117
28, 0, 155159.73154418117
29, 0, 155159.73154418117
38, 0, 155159.73154418117
53, 0, 155159.73154418117
56, 0, 155159.73154418117
60, 0, 155159.73154418117
64, 0, 155159.73154418117
67, 0, 155159.73154418117
68, 0, 155159.73154418117
75, 0, 155159.73154418117
81, 0, 155159.73154418117
85, 0, 155159.73154418117
86, 0, 155159.73154418117
87, 0, 155159.73154418117
94, 0, 155159.73154418117
95, 0, 155159.73154418117
106, 0, 155159.73154418117
107, 0, 155159.73154418117
109, 0, 155159.73154418117
119, 0, 155159.73154418117
120, 0, 155159.73154418117
121, 0, 155159.73154418117
124, 0, 155159.73154418117
136, 0, 155159.73154418117
140, 0, 155159.73154418117
141, 0, 155159.73154418117
147, 0, 155159.73154418117
150, 0, 155159.73154418117
156, 0, 155159.73154418117
168, 0, 155159.73154418117
173, 0, 155159.73154418117
177, 0, 155159.73154418117
181, 0, 155159.73154418117
185, 0, 155159.73154418117
187, 0, 155159.73154418117
200, 0, 155159.73154418117
207, 0, 155159.73154418117
211, 0, 155159.73154418117
214, 0, 155159.73154418117
216, 0, 155159.73154418117
217, 0, 155159.73154418117
223, 0, 155159.73154418117
226, 0, 155159.73154418117
229, 0, 155159.73154418117
230, 0, 155159.73154418117
234, 0, 155159.73154418117
239, 0, 155159.73154418117
240, 0, 155159.73154418117
244, 0, 155159.73154418117
246, 0, 155159.73154418117
248, 0, 155159.73154418117
257, 0, 155159.73154418117
258, 0, 155159.73154418117
265, 0, 155159.73154418117
270, 0, 155159.73154418117
280, 0, 155159.73154418117
283, 0, 155159.73154418117
284, 0, 155159.73154418117
285, 0, 155159.73154418117
289, 0, 155159.73154418117
290, 0, 155159.73154418117
292, 0, 155159.73154418117
294, 0, 155159.73154418117
310, 0, 155159.73154418117
311, 0, 155159.73154418117
312, 0, 155159.73154418117
317, 0, 155159.73154418117
319, 0, 155159.73154418117
324, 0, 155159.73154418117
327, 0, 155159.73154418117
331, 0, 155159.73154418117
334, 0, 155159.73154418117
341, 0, 155159.73154418117
343, 0, 155159.73154418117
349, 0, 155159.73154418117
350, 0, 155159.73154418117
352, 0, 155159.73154418117
360, 0, 155159.73154418117
366, 0, 155159.73154418117
371, 0, 155159.73154418117
372, 0, 155159.73154418117
377, 0, 155159.73154418117
382, 0, 155159.73154418117
383, 0, 155159.73154418117
385, 0, 155159.73154418117
393, 0, 155159.73154418117
395, 0, 155159.73154418117
399, 0, 155159.73154418117
3, 0, 158759.73154418117
6, 0, 158759.73154418117
10, 0, 158759.73154418117
12, 0, 158759.73154418117
14, 0, 158759.73154418117
16, 0, 158759.73154418117
18, 0, 158759.73154418117
20, 0, 158759.73154418117
21, 0, 158759.73154418117
23, 0, 158759.73154418117
25, 0, 158759.73154418117
28, 0, 158759.73154418117
29, 0, 158759.73154418117
36, 0, 158759.73154418117
38, 0, 158759.73154418117
43, 0, 158759.73154418117
44, 0, 158759.73154418117
53, 0, 158759.73154418117
60, 0, 158759.73154418117
64, 0, 158759.73154418117
67, 0, 158759.73154418117
68, 0, 158759.73154418117
75, 0, 158759.73154418117
77, 0, 158759.73154418117
81, 0, 158759.73154418117
85, 0, 158759.73154418117
87, 0, 158759.73154418117
94, 0, 158759.73154418117
95, 0, 158759.73154418117
99, 0, 158759.73154418117
106, 0, 158759.73154418117
107, 0, 158759.73154418117
109, 0, 158759.73154418117
119, 0, 158759.73154418117
120, 0, 158759.73154418117
121, 0, 158759.73154418117
124, 0, 158759.73154418117
131, 0, 158759.73154418117
136, 0, 158759.73154418117
138, 0, 158759.73154418117
140, 0, 158759.73154418117
141, 0, 158759.73154418117
147, 0, 158759.73154418117
150, 0, 158759.73154418117
153, 0, 158759.73154418117
156, 0, 158759.73154418117
165, 0, 158759.73154418117
168, 0, 158759.73154418117
181, 0, 158759.73154418117
185, 0, 158759.73154418117
187, 0, 158759.73154418117
196, 0, 158759.73154418117
200, 0, 158759.73154418117
207, 0, 158759.73154418117
211, 0, 158759.73154418117
214, 0, 158759.73154418117
216, 0, 158759.73154418117
217, 0, 158759.73154418117
223, 0, 158759.73154418117
229, 0, 158759.73154418117
230, 0, 158759.73154418117
234, 0, 158759.73154418117
236, 0, 158759.73154418117
238, 0, 158759.73154418117
239, 0, 158759.73154418117
240, 0, 158759.73154418117
243, 0, 158759.73154418117
244, 0, 158759.73154418117
246, 0, 158759.73154418117
248, 0, 158759.73154418117
257, 0, 158759.73154418117
258, 0, 158759.73154418117
265, 0, 158759.73154418117
270, 0, 158759.73154418117
273, 0, 158759.73154418117
276, 0, 158759.73154418117
279, 0, 158759.73154418117
280, 0, 158759.73154418117
282, 0, 158759.73154418117
283, 0, 158759.73154418117
284, 0, 158759.73154418117
285, 0, 158759.73154418117
289, 0, 158759.73154418117
290, 0, 158759.73154418117
292, 0, 158759.73154418117
297, 0, 158759.73154418117
310, 0, 158759.73154418117
311, 0, 158759.73154418117
312, 0, 158759.73154418117
314, 0, 158759.73154418117
317, 0, 158759.73154418117
319, 0, 158759.73154418117
324, 0, 158759.73154418117
327, 0, 158759.73154418117
331, 0, 158759.73154418117
334, 0, 158759.73154418117
341, 0, 158759.73154418117
343, 0, 158759.73154418117
349, 0, 158759.73154418117
350, 0, 158759.73154418117
352, 0, 158759.73154418117
359, 0, 158759.73154418117
360, 0, 158759.73154418117
366, 0, 158759.73154418117
372, 0, 158759.73154418117
377, 0, 158759.73154418117
383, 0, 158759.73154418117
385, 0, 158759.73154418117
386, 0, 158759.73154418117
388, 0, 158759.73154418117
393, 0, 158759.73154418117
395, 0, 158759.73154418117
399, 0, 158759.73154418117
3, 0, 162359.73154418117
10, 0, 162359.73154418117
12, 0, 162359.73154418117
14, 0, 162359.73154418117
16, 0, 162359.73154418117
18, 0, 162359.73154418117
23, 0, 162359.73154418117
25, 0, 162359.73154418117
28, 0, 162359.73154418117
29, 0, 162359.73154418117
35, 0, 162359.73154418117
36, 0, 162359.73154418117
38, 0, 162359.73154418117
53, 0, 162359.73154418117
59, 0, 162359.73154418117
60, 0, 162359.73154418117
64, 0, 162359.73154418117
67, 0, 162359.73154418117
68, 0, 162359.73154418117
75, 0, 162359.73154418117
77, 0, 162359.73154418117
81, 0, 162359.73154418117
85, 0, 162359.73154418117
94, 0, 162359.73154418117
95, 0, 162359.73154418117
98, 0, 162359.73154418117
99, 0, 162359.73154418117
106, 0, 162359.73154418117
107, 0, 162359.73154418117
109, 0, 162359.73154418117
111, 0, 162359.73154418117
119, 0, 162359.73154418117
