Node, Version, Time
78, 0, 165959.73154418117
79, 0, 165959.73154418117
80, 0, 165959.73154418117
83, 0, 165959.73154418117
87, 0, 165959.73154418117
88, 0, 165959.73154418117
89, 0, 165959.73154418117
97, 0, 165959.73154418117
98, 0, 165959.73154418117
100, 0, 165959.73154418117
105, 0, 165959.73154418117
111, 0, 165959.73154418117
121, 0, 165959.73154418117
125, 0, 165959.73154418117
129, 0, 165959.73154418117
134, 0, 165959.73154418117
138, 0, 165959.73154418117
157, 0, 165959.73154418117
163, 0, 165959.73154418117
165, 0, 165959.73154418117
180, 0, 165959.73154418117
189, 0, 165959.73154418117
191, 0, 165959.73154418117
195, 0, 165959.73154418117
196, 0, 165959.73154418117
199, 0, 165959.73154418117
203, 0, 165959.73154418117
208, 0, 165959.73154418117
220, 0, 165959.73154418117
226, 0, 165959.73154418117
238, 0, 165959.73154418117
240, 0, 165959.73154418117
245, 0, 165959.73154418117
247, 0, 165959.73154418117
248, 0, 165959.73154418117
254, 0, 165959.73154418117
260, 0, 165959.73154418117
262, 0, 165959.73154418117
263, 0, 165959.73154418117
272, 0, 165959.73154418117
278, 0, 165959.73154418117
279, 0, 165959.73154418117
286, 0, 165959.73154418117
287, 0, 165959.73154418117
294, 0, 165959.73154418117
296, 0, 165959.73154418117
299, 0, 165959.73154418117
300, 0, 165959.73154418117
307, 0, 165959.73154418117
309, 0, 165959.73154418117
312, 0, 165959.73154418117
314, 0, 165959.73154418117
322, 0, 165959.73154418117
327, 0, 165959.73154418117
330, 0, 165959.73154418117
334, 0, 165959.73154418117
335, 0, 165959.73154418117
336, 0, 165959.73154418117
337, 0, 165959.73154418117
339, 0, 165959.73154418117
343, 0, 165959.73154418117
351, 0, 165959.73154418117
354, 0, 165959.73154418117
357, 0, 165959.73154418117
360, 0, 165959.73154418117
363, 0, 165959.73154418117
364, 0, 165959.73154418117
369, 0, 165959.73154418117
380, 0, 165959.73154418117
382, 0, 165959.73154418117
390, 0, 165959.73154418117
394, 0, 165959.73154418117
1, 0, 169559.73154418117
2, 0, 169559.73154418117
3, 0, 169559.73154418117
5, 0, 169559.73154418117
7, 0, 169559.73154418117
11, 0, 169559.73154418117
15, 0, 169559.73154418117
16, 0, 169559.73154418117
35, 0, 169559.73154418117
49, 0, 169559.73154418117
52, 0, 169559.73154418117
55, 0, 169559.73154418117
57, 0, 169559.73154418117
58, 0, 169559.73154418117
60, 0, 169559.73154418117
65, 0, 169559.73154418117
76, 0, 169559.73154418117
77, 0, 169559.73154418117
78, 0, 169559.73154418117
80, 0, 169559.73154418117
83, 0, 169559.73154418117
87, 0, 169559.73154418117
88, 0, 169559.73154418117
89, 0, 169559.73154418117
95, 0, 169559.73154418117
97, 0, 169559.73154418117
98, 0, 169559.73154418117
100, 0, 169559.73154418117
101, 0, 169559.73154418117
102, 0, 169559.73154418117
105, 0, 169559.73154418117
108, 0, 169559.73154418117
111, 0, 169559.73154418117
121, 0, 169559.73154418117
122, 0, 169559.73154418117
125, 0, 169559.73154418117
129, 0, 169559.73154418117
134, 0, 169559.73154418117
136, 0, 169559.73154418117
138, 0, 169559.73154418117
141, 0, 169559.73154418117
148, 0, 169559.73154418117
154, 0, 169559.73154418117
157, 0, 169559.73154418117
161, 0, 169559.73154418117
163, 0, 169559.73154418117
165, 0, 169559.73154418117
180, 0, 169559.73154418117
181, 0, 169559.73154418117
186, 0, 169559.73154418117
189, 0, 169559.73154418117
191, 0, 169559.73154418117
195, 0, 169559.73154418117
196, 0, 169559.73154418117
199, 0, 169559.73154418117
202, 0, 169559.73154418117
203, 0, 169559.73154418117
207, 0, 169559.73154418117
208, 0, 169559.73154418117
217, 0, 169559.73154418117
220, 0, 169559.73154418117
221, 0, 169559.73154418117
226, 0, 169559.73154418117
238, 0, 169559.73154418117
240, 0, 169559.73154418117
245, 0, 169559.73154418117
246, 0, 169559.73154418117
247, 0, 169559.73154418117
248, 0, 169559.73154418117
254, 0, 169559.73154418117
256, 0, 169559.73154418117
260, 0, 169559.73154418117
262, 0, 169559.73154418117
263, 0, 169559.73154418117
278, 0, 169559.73154418117
279, 0, 169559.73154418117
286, 0, 169559.73154418117
287, 0, 169559.73154418117
294, 0, 169559.73154418117
296, 0, 169559.73154418117
299, 0, 169559.73154418117
300, 0, 169559.73154418117
307, 0, 169559.73154418117
309, 0, 169559.73154418117
312, 0, 169559.73154418117
314, 0, 169559.73154418117
322, 0, 169559.73154418117
327, 0, 169559.73154418117
330, 0, 169559.73154418117
334, 0, 169559.73154418117
335, 0, 169559.73154418117
336, 0, 169559.73154418117
337, 0, 169559.73154418117
339, 0, 169559.73154418117
351, 0, 169559.73154418117
354, 0, 169559.73154418117
357, 0, 169559.73154418117
360, 0, 169559.73154418117
363, 0, 169559.73154418117
364, 0, 169559.73154418117
369, 0, 169559.73154418117
380, 0, 169559.73154418117
382, 0, 169559.73154418117
386, 0, 169559.73154418117
390, 0, 169559.73154418117
394, 0, 169559.73154418117
